age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
58.0, Private,113507.0, Assoc-acdm,12.0, Married-civ-spouse, Armed-Forces, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-inc,313910.0, HS-grad,9.0, Separated, Transport-moving, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,441679.0, Bachelors,13.0, Married-AF-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
37.0, Private,121495.0, HS-grad,9.0, Widowed, Transport-moving, Not-in-family, Black, Male,0.0,0.0,36.0, United-States, <=50K
68.0, Private,30471.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, Private,140129.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,92.0, United-States, <=50K
39.0, Private,176224.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,34.0, United-States, <=50K
34.0, Private,204835.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Mexico, <=50K
33.0, Private,191611.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Thailand, <=50K
50.0, Local-gov,287087.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
27.0, Private,40687.0, 12th,7.0, Never-married, Craft-repair, Own-child, Other, Male,0.0,0.0,40.0, Mexico, <=50K
59.0, Self-emp-not-inc,180762.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
54.0, Private,185128.0, HS-grad,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
57.0, Private,107046.0, 7th-8th,4.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1848.0,18.0, Canada, <=50K
62.0, ?,242187.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,26258.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
77.0, Private,148853.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
27.0, State-gov,31952.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-inc,115318.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,37.0, United-States, <=50K
23.0, Private,298180.0, 1st-4th,14.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,20.0, Trinadad&Tobago, <=50K
74.0, Self-emp-not-inc,207500.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,49.0, United-States, <=50K
31.0, Private,256157.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
57.0, Private,110711.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,147341.0, Some-college,10.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,36636.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,8845.0,0.0,32.0, Canada, >50K
35.0, Private,138714.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
37.0, Self-emp-not-inc,143327.0, HS-grad,9.0, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,33.0, China, <=50K
44.0, Federal-gov,51201.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,48.0, United-States, <=50K
28.0, Private,201147.0, 10th,11.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,49.0, United-States, <=50K
61.0, Federal-gov,129854.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,32.0, United-States, <=50K
24.0, Private,193844.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Private,441711.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,7146.0,0.0,40.0, United-States, >50K
21.0, ?,162561.0, HS-grad,9.0, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Canada, <=50K
31.0, Private,180964.0, HS-grad,9.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, ?, <=50K
52.0, Private,192242.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0.0,0.0,33.0, United-States, <=50K
41.0, State-gov,192297.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,5977.0,0.0,37.0, United-States, <=50K
56.0, Federal-gov,175136.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,487695.0, 12th,7.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,36874.0, HS-grad,9.0, Never-married, Other-service, Own-child, Other, Female,0.0,0.0,27.0, Haiti, <=50K
37.0, Private,192931.0, 1st-4th,5.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,70.0, United-States, <=50K
32.0, Private,96891.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,48.0, United-States, >50K
35.0, Private,259074.0, Masters,14.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, Iran, <=50K
53.0, Private,191302.0, Doctorate,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
29.0, Private,175941.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
59.0, Private,374492.0, 7th-8th,3.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,172789.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,421163.0, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,33.0, ?, <=50K
24.0, Private,196606.0, HS-grad,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
53.0, Private,138010.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
37.0, Private,182623.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0.0,0.0,47.0, United-States, >50K
36.0, State-gov,411224.0, Doctorate,16.0, Never-married, Prof-specialty, Other-relative, White, Male,0.0,0.0,99.0, ?, >50K
63.0, Private,344906.0, 10th,7.0, Married-spouse-absent, Sales, Not-in-family, White, Female,0.0,0.0,22.0, ?, <=50K
32.0, Local-gov,193691.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,30.0, United-States, <=50K
39.0, Private,27019.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,195744.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1798.0,50.0, United-States, >50K
59.0, Self-emp-inc,126317.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,1900.0,40.0, United-States, >50K
39.0, Private,311815.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,162846.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1652.0,48.0, United-States, >50K
21.0, Private,189759.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,7.0, United-States, <=50K
59.0, Local-gov,141984.0, HS-grad,9.0, Separated, Armed-Forces, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,392546.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
30.0, Private,201642.0, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Female,0.0,1795.0,47.0, United-States, <=50K
41.0, Private,173093.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,37.0, United-States, <=50K
37.0, Private,200209.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Private,339784.0, 11th,7.0, Never-married, Transport-moving, Own-child, Black, Female,0.0,0.0,26.0, United-States, <=50K
25.0, Private,307769.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
61.0, Federal-gov,201133.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5292.0,0.0,40.0, United-States, >50K
30.0, Local-gov,163353.0, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,34.0, United-States, <=50K
55.0, Private,112103.0, Assoc-voc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
37.0, Private,157788.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
25.0, Private,127110.0, HS-grad,4.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South, <=50K
63.0, Private,161818.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Female,0.0,0.0,35.0, ?, <=50K
34.0, Self-emp-not-inc,166299.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
38.0, Private,189702.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
36.0, State-gov,200480.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,100280.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,209950.0, Bachelors,4.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,15.0, Germany, <=50K
40.0, Private,183617.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,333647.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,23.0, United-States, <=50K
47.0, Private,206020.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam, <=50K
31.0, Private,189480.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K
32.0, Local-gov,374290.0, 10th,7.0, Separated, Protective-serv, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,168379.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,51.0, United-States, >50K
53.0, Private,310714.0, 9th,7.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, Greece, <=50K
24.0, Private,183845.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,34.0, United-States, <=50K
75.0, Self-emp-inc,147596.0, HS-grad,10.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,0.0,49.0, United-States, <=50K
33.0, Private,101212.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,47.0, United-States, <=50K
33.0, Private,213245.0, HS-grad,9.0, Never-married, Tech-support, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,186101.0, 10th,4.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,224001.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
39.0, Self-emp-not-inc,216602.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,6772.0,0.0,40.0, United-States, >50K
64.0, Local-gov,215616.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,46.0, United-States, <=50K
26.0, Local-gov,143818.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,321551.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
45.0, Local-gov,38713.0, Assoc-voc,14.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Private,218591.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,203910.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
85.0, ?,156069.0, Some-college,10.0, Widowed, ?, Not-in-family, Black, Female,0.0,0.0,22.0, United-States, <=50K
19.0, Private,282061.0, 5th-6th,4.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Mexico, <=50K
45.0, Private,235791.0, 1st-4th,3.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
66.0, Private,184897.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, White, Male,0.0,0.0,31.0, United-States, <=50K
76.0, Private,350012.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
20.0, Private,447392.0, Preschool,2.0, Separated, Craft-repair, Other-relative, Black, Male,0.0,0.0,40.0, Mexico, <=50K
51.0, Private,29948.0, 7th-8th,5.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,24.0, Trinadad&Tobago, <=50K
55.0, State-gov,470918.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, ?, <=50K
31.0, Private,378263.0, Bachelors,13.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,48.0, United-States, <=50K
58.0, Private,168556.0, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Jamaica, <=50K
36.0, Private,55061.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Local-gov,100963.0, Some-college,10.0, Divorced, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
40.0, Private,169167.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
60.0, Federal-gov,161355.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,35.0, Philippines, >50K
57.0, Private,105939.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5608.0,0.0,40.0, Cuba, <=50K
60.0, ?,199773.0, HS-grad,7.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,21.0, United-States, <=50K
48.0, Private,292595.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Female,4652.0,0.0,40.0, United-States, <=50K
48.0, Private,195635.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
29.0, Self-emp-inc,147126.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, France, <=50K
29.0, Private,142960.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,5066.0,0.0,40.0, United-States, >50K
73.0, Self-emp-not-inc,115671.0, Doctorate,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
27.0, Private,153748.0, HS-grad,9.0, Married-spouse-absent, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
29.0, Private,197619.0, 9th,14.0, Married-spouse-absent, Handlers-cleaners, Other-relative, Other, Male,0.0,0.0,40.0, ?, <=50K
32.0, Private,111946.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, State-gov,116783.0, Assoc-voc,11.0, Never-married, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, Greece, <=50K
35.0, Private,446399.0, Bachelors,13.0, Never-married, Transport-moving, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
67.0, Private,217269.0, Preschool,2.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, El-Salvador, <=50K
32.0, Private,292662.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,6244.0,0.0,46.0, United-States, >50K
34.0, Private,171749.0, HS-grad,9.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
41.0, State-gov,29544.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
47.0, Private,558654.0, Preschool,1.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, Mexico, <=50K
36.0, Private,256932.0, 12th,7.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,33.0, Puerto-Rico, <=50K
46.0, Self-emp-inc,188203.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,37.0, United-States, <=50K
61.0, Private,214163.0, 11th,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,239344.0, 7th-8th,4.0, Never-married, Armed-Forces, Unmarried, White, Male,0.0,0.0,40.0, ?, <=50K
38.0, Private,488271.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Federal-gov,257662.0, 11th,7.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, Ireland, <=50K
30.0, Private,121124.0, Bachelors,13.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
54.0, Federal-gov,133213.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, Other, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,292563.0, 11th,7.0, Never-married, Machine-op-inspct, Own-child, Other, Male,0.0,0.0,23.0, ?, <=50K
76.0, Private,32214.0, Masters,14.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,34.0, United-States, <=50K
26.0, Private,278739.0, Masters,14.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,31.0, United-States, <=50K
31.0, Private,161038.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
39.0, Private,223093.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, Laos, <=50K
72.0, Private,164763.0, Some-college,10.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,32.0, United-States, <=50K
38.0, Private,157221.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,190552.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,89159.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,6057.0,0.0,53.0, United-States, <=50K
35.0, Self-emp-inc,183469.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
36.0, State-gov,246905.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,24.0, Germany, <=50K
29.0, State-gov,206471.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,33.0, Ecuador, <=50K
23.0, Private,373651.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-not-inc,351936.0, Some-college,10.0, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,50.0, United-States, <=50K
43.0, State-gov,181567.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
